site,variable,metric,slab,urb,veg,clm5,ucps
GR-HECKOR,Qle,MAE,34.82908738234173,23.951676818506225,20.742712565055754,26.17789170894213,22.083716298551757
GR-HECKOR,Qle,STD,1.7885851589624655,0.7209322864107531,0.7649159418888871,0.7616164401098067,0.5788637885088702
GR-HECKOR,Qg,R,0.9380084776380503,0.9515833629771516,0.9520795690670958,0.947598631985684,0.9614519095116926
GR-HECKOR,Qg,RMSE,69.66137998469668,54.02538832260431,55.725158721682156,50.580906947252956,44.00117281127388
GR-HECKOR,Qg,MAE,47.65203829662962,35.569152482896094,36.43853783460862,32.620986069076174,32.87918856549226
GR-HECKOR,Qg,STD,0.6187398109879546,0.8035281398004334,0.7753477303065837,0.831166022229967,1.0036044449824004
JP-Yoyogi,SWup,R,0.7926629554830446,0.9421006485658653,0.9479905066022273,0.9701970544373996,0.9405494445138527
JP-Yoyogi,SWup,RMSE,27.784289428883064,12.401069375040672,11.680569348046392,8.534492903418377,15.405036553918727
JP-Yoyogi,SWup,MAE,13.058207876407957,6.026085178291543,5.868883331899916,5.161954661100688,10.91806968200313
JP-Yoyogi,SWup,STD,1.3479809215496574,1.0944844906490185,1.085992949338421,1.0426658854904685,0.8225406132526389
JP-Yoyogi,LWup,R,0.956400115244909,0.9840002333351932,0.9862649400968972,0.9844353822843163,0.9912568528718666
JP-Yoyogi,LWup,RMSE,19.085941634901737,16.80205462892017,10.995393673877988,14.833430127667409,8.63988952074733
JP-Yoyogi,LWup,MAE,13.944075979018477,11.586822082158712,6.646198316092598,9.560703707150836,6.958576838590132
JP-Yoyogi,LWup,STD,1.154386322672961,1.1658540269931106,1.1173995403426258,1.150855304985662,1.0334404432483064
JP-Yoyogi,Rnet,R,0.9900796014407497,0.9976891298311564,0.9980539395688903,0.9980799131761112,0.9985072395183953
JP-Yoyogi,Rnet,RMSE,28.822937194867517,19.94299027062231,14.958974821715083,17.85301844041779,15.111853847372965
JP-Yoyogi,Rnet,MAE,18.441597839901974,12.217916838018743,8.191422669381817,10.381631651892896,11.440247882090201
JP-Yoyogi,Rnet,STD,0.9558403978906604,0.9436377033121883,0.9540621475527188,0.9436359928869164,1.0159873849437335
JP-Yoyogi,Qh,R,0.5874113929808198,0.8502198369992675,0.8564752450642599,0.8099729153278281,0.7612323161082005
JP-Yoyogi,Qh,RMSE,65.11546996709002,46.294078217590155,48.6451487589661,40.19756213909531,71.17713105776897
JP-Yoyogi,Qh,MAE,42.68914455622365,37.93982903517124,41.1594393735892,30.57216807951339,63.10846743482854
JP-Yoyogi,Qh,STD,0.7466683478511995,0.9861246692472979,0.9677659543368682,0.8851421685697218,0.8982508620093236
JP-Yoyogi,Qle,R,0.520732922300638,0.4452388321244163,0.5517459542597289,0.47151454196964865,0.5761400225195079
JP-Yoyogi,Qle,RMSE,128.98424848341057,38.11222361664267,33.930691873765014,36.67190495864825,34.04167635762902
