var_type,site,site_i,model,var,r,rmse,mbe,std_ratio
radiation,SG-TelokKurau06,15,CLM5U,LWup,0.9822690882983521,17.990453644531748,8.832033228171104,1.6629427000208292
radiation,SG-TelokKurau06,15,CLM5U,Rnet,0.9987998658576818,21.564995225660795,-10.3409990897136,0.9271023096813981
radiation,UK-KingsCollege,16,Slab,SWup,0.9658977847643536,19.637453503914433,10.42725412060196,1.6086850755761317
radiation,UK-KingsCollege,16,Slab,LWup,0.981888113153103,11.132923449189187,-3.8207553712100237,1.1816537190355547
radiation,UK-KingsCollege,16,Slab,Rnet,0.9956108593117426,22.107400388442727,-2.3206734029367553,0.8836736942293353
radiation,UK-KingsCollege,16,Urb,SWup,0.9858833570105823,4.241389871832949,-1.032107642859969,0.9495973810155046
radiation,UK-KingsCollege,16,Urb,LWup,0.9914300890351623,7.007729918238613,4.468075780041089,1.047447481861129
radiation,UK-KingsCollege,16,Urb,Rnet,0.9990887622483194,7.547454129600202,-3.9148739146243803,1.002591456882038
radiation,UK-KingsCollege,16,Urb_Veg,SWup,0.9859852558736798,4.181349314487944,-0.9175469074007435,0.9539238406768639
radiation,UK-KingsCollege,16,Urb_Veg,LWup,0.9917700745825988,5.112903897153983,-1.3701248302905922,1.0124859924490144
radiation,UK-KingsCollege,16,Urb_Veg,Rnet,0.9992326451624246,6.333863504804505,1.870519483124507,1.008106261546406
radiation,UK-KingsCollege,16,CLM5U,SWup,0.9856639288585356,4.213262652101176,-0.9424233423962319,0.9577577831002
radiation,UK-KingsCollege,16,CLM5U,LWup,0.9927335731844336,6.0276302917694435,3.7862522112883954,1.0204653922551357
radiation,UK-KingsCollege,16,CLM5U,Rnet,0.9993322500641619,6.3999817426713985,-3.256541830407439,1.0006752341550786
radiation,UK-Swindon,17,Slab,SWup,0.9870633365244965,11.325490915659959,5.599947423957935,1.2664377908202968
radiation,UK-Swindon,17,Slab,LWup,0.979646850530096,10.587769946986763,2.758880875531526,1.19617828641424
radiation,UK-Swindon,17,Slab,Rnet,0.9965072636149297,17.838089258671502,-6.113412189133868,0.9216870212324344
radiation,UK-Swindon,17,Urb,SWup,0.9951631248301268,3.4528401441661374,-0.9845778677605558,0.9495953934204141
radiation,UK-Swindon,17,Urb,LWup,0.9895189591712831,10.5693361104277,7.200846690395172,1.1600745488998099
radiation,UK-Swindon,17,Urb,Rnet,0.9995159497147239,9.618614583412302,-6.720842472663217,0.9655790419532024
radiation,UK-Swindon,17,Urb_Veg,SWup,0.9941624714006866,3.69470974723959,-0.9273248890261395,0.9488420175719872
radiation,UK-Swindon,17,Urb_Veg,LWup,0.9931746332966467,5.999914427391136,3.1508874540941707,1.0834374395167854
